width,height,depth,bbx_0_name,bbx_0_xmin,bbx_0_ymin,bbx_0_xmax,bbx_0_ymax,bbx_1_name,bbx_1_xmin,bbx_1_ymin,bbx_1_xmax,bbx_1_ymax,bbx_2_name,bbx_2_xmin,bbx_2_ymin,bbx_2_xmax,bbx_2_ymax,bbx_3_name,bbx_3_xmin,bbx_3_ymin,bbx_3_xmax,bbx_3_ymax,bbx_4_name,bbx_4_xmin,bbx_4_ymin,bbx_4_xmax,bbx_4_ymax,bbx_5_name,bbx_5_xmin,bbx_5_ymin,bbx_5_xmax,bbx_5_ymax,bbx_6_name,bbx_6_xmin,bbx_6_ymin,bbx_6_xmax,bbx_6_ymax,bbx_7_name,bbx_7_xmin,bbx_7_ymin,bbx_7_xmax,bbx_7_ymax,bbx_8_name,bbx_8_xmin,bbx_8_ymin,bbx_8_xmax,bbx_8_ymax,bbx_9_name,bbx_9_xmin,bbx_9_ymin,bbx_9_xmax,bbx_9_ymax,bbx_10_name,bbx_10_xmin,bbx_10_ymin,bbx_10_xmax,bbx_10_ymax,bbx_11_name,bbx_11_xmin,bbx_11_ymin,bbx_11_xmax,bbx_11_ymax,bbx_12_name,bbx_12_xmin,bbx_12_ymin,bbx_12_xmax,bbx_12_ymax,bbx_13_name,bbx_13_xmin,bbx_13_ymin,bbx_13_xmax,bbx_13_ymax,bbx_14_name,bbx_14_xmin,bbx_14_ymin,bbx_14_xmax,bbx_14_ymax,bbx_15_name,bbx_15_xmin,bbx_15_ymin,bbx_15_xmax,bbx_15_ymax,bbx_16_name,bbx_16_xmin,bbx_16_ymin,bbx_16_xmax,bbx_16_ymax,bbx_17_name,bbx_17_xmin,bbx_17_ymin,bbx_17_xmax,bbx_17_ymax,bbx_18_name,bbx_18_xmin,bbx_18_ymin,bbx_18_xmax,bbx_18_ymax,bbx_19_name,bbx_19_xmin,bbx_19_ymin,bbx_19_xmax,bbx_19_ymax,bbx_20_name,bbx_20_xmin,bbx_20_ymin,bbx_20_xmax,bbx_20_ymax,bbx_21_name,bbx_21_xmin,bbx_21_ymin,bbx_21_xmax,bbx_21_ymax,bbx_22_name,bbx_22_xmin,bbx_22_ymin,bbx_22_xmax,bbx_22_ymax,bbx_23_name,bbx_23_xmin,bbx_23_ymin,bbx_23_xmax,bbx_23_ymax,bbx_24_name,bbx_24_xmin,bbx_24_ymin,bbx_24_xmax,bbx_24_ymax,bbx_25_name,bbx_25_xmin,bbx_25_ymin,bbx_25_xmax,bbx_25_ymax,bbx_26_name,bbx_26_xmin,bbx_26_ymin,bbx_26_xmax,bbx_26_ymax,bbx_27_name,bbx_27_xmin,bbx_27_ymin,bbx_27_xmax,bbx_27_ymax,bbx_28_name,bbx_28_xmin,bbx_28_ymin,bbx_28_xmax,bbx_28_ymax,Nobj,fileID,bbx_29_name,bbx_29_xmin,bbx_29_ymin,bbx_29_xmax,bbx_29_ymax,bbx_30_name,bbx_30_xmin,bbx_30_ymin,bbx_30_xmax,bbx_30_ymax,bbx_31_name,bbx_31_xmin,bbx_31_ymin,bbx_31_xmax,bbx_31_ymax
2940,1200,3,31,1429.0046923374612,550.0591856060606,1480.6073432662538,754.7585227272727,32,1496.453173374613,541.3944128787879,1583.2200561145512,752.5094696969697,33,1589.217056888545,534.6235795454545,1667.5217685758514,852.6041666666666,34,1681.862422600619,533.7357954545455,1743.4679760061917,833.3688446969697,35,1756.9790054179566,525.8285984848485,1833.8259481424147,850.284090909091,36,1846.0569852941176,518.1818181818181,2011.578947368421,854.9005681818181,37,1997.8071787925696,482.5994318181818,2177.468314628483,773.1060606060606,38,2173.6994485294117,495.2651515151515,2384.7678018575853,760.8901515151515,41,1363.98582623839,541.8205492424242,1422.047697368421,769.9810606060606,42,1310.1313370743035,534.3513257575758,1367.4109907120744,780.172821969697,43,1241.9124903250774,526.4086174242424,1309.3017124613004,796.6619318181818,44,1152.3248839009289,507.56392045454544,1229.5747871517028,832.2916666666666,45,1084.9001064241486,506.06060606060606,1154.813757739938,806.4630681818182,47,758.7391157120743,476.58617424242425,930.921778250774,781.0369318181818,48,573.82764125387,457.5875946969697,786.436726006192,725.5445075757575,46,929.7010448916409,486.9436553030303,1067.8928018575853,810.3811553030303,21,1410.563322368421,227.32007575757575,1515.3567627708978,524.3489583333333,22,1534.9003482972137,232.4810606060606,1619.8776122291022,537.5591856060606,23,1630.1768092105262,180.72916666666666,1732.8724845201239,536.6122159090909,24,1734.1643285603716,180.59895833333334,1836.8718556501549,536.8016098484849,25,1816.8541989164087,290.69602272727275,1931.5083204334364,525.6273674242425,28,2212.715508900929,241.56013257575756,2385.8818691950464,502.93560606060606,11,1321.2008997678017,263.7547348484849,1399.1856133900928,529.6756628787879,12,1243.0621130030959,260.57054924242425,1316.875,525.3432765151515,13,1135.2109133126935,171.14109848484847,1243.2754450464397,522.4431818181818,14,1060.4143285603716,157.45738636363637,1137.5338622291022,506.6998106060606,15,956.6519930340557,213.7784090909091,1099.2052051083592,487.9971590909091,17,702.8698239164087,178.17234848484847,849.2985681114551,481.155303030303,18,541.1641350619195,146.74479166666666,698.6979972910217,457.232481060606,29,13,,,,,,,,,,,,,,,
2730,1100,3,21,1404.2226199690404,159.89883814102566,1528.5046197755419,507.1193910256411,22,1522.69386126161,191.6736778846154,1607.3130321207432,494.86778846153845,23,1617.7679953560373,156.88000801282053,1732.1562983746132,499.44010416666674,24,1729.3169504643963,195.3535657051282,1824.0719330495356,500.64102564102564,25,1822.795327012384,221.10176282051287,1938.328173374613,518.974358974359,26,1933.6729634287926,223.49258814102566,2097.8819175696594,499.59435096153845,11,1273.1283862229102,125.52383814102565,1397.3113390092878,485.9985977564103,12,1173.2999951625388,153.40945512820514,1275.3514415634677,488.47756410256414,13,1076.2229102167182,180.51282051282053,1188.7623355263158,509.6864983974359,14,963.529411764706,218.7439903846154,1089.6272736068113,530.2564102564103,15,867.9160216718267,247.4559294871795,974.8537877321982,553.349358974359,16,695.2550551470589,268.4885817307692,870.4362180727555,548.3693910256411,31,1369.192990518576,540.3926282051283,1462.0220588235295,807.2726362179488,32,1448.7277476780187,532.9447115384615,1533.732101393189,791.0877403846155,33,1529.814241486068,533.5396634615385,1635.0902186532512,846.1538461538462,34,1646.8107827012384,529.2317708333334,1733.2678260448915,841.3611778846155,35,1748.7631820820434,544.0835336538462,1843.914352747678,835.4887820512821,37,1960.6027476780187,504.6294070512821,2210.047165247678,797.6101762820513,41,1289.328076625387,531.09375,1366.28761126161,829.3850160256411,42,1195.3324545278638,547.8625801282052,1290.725740131579,841.5154246794873,43,1110.0309597523221,558.1860977564103,1212.1044166021672,881.1237980769231,44,997.3154508513933,568.6858974358975,1112.2760255417957,887.1504407051282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,11,,,,,,,,,,,,,,,
3000,1050,3,21,1474.857294891641,40.37437776548673,1602.5178986068113,375.1054341814159,22,1602.3848684210527,88.60100940265487,1665.3323335913315,355.3114629424779,23,1644.9424342105265,89.65362278761062,1775.638544891641,380.85246128318585,24,1727.1671826625388,56.7927267699115,1876.0037732198143,395.9641178097345,25,1838.8641640866874,96.01769911504425,1950.46439628483,402.26769911504425,26,1920.2544504643963,93.23492809734513,2109.919214396285,423.15058075221236,27,2080.0841718266256,172.33821902654867,2232.1013931888547,435.0197040929204,28,2223.2367453560373,158.9930171460177,2358.3591331269354,426.3084209070796,11,1351.997871517028,49.19455199115044,1474.2526122291024,378.31167035398227,12,1266.592492260062,87.75407909292035,1363.5473103715171,354.1378595132743,13,1174.0276702786377,68.38357300884955,1292.7631578947369,389.41855641592923,14,1087.6185178018577,105.2129424778761,1211.3970588235295,393.3265348451327,16,874.7218459752322,127.34202157079646,1053.5265092879258,424.8202433628319,17,745.9728134674923,163.844717920354,883.1390286377709,427.25214325221236,18,620.8639705882354,146.89401272123894,754.8616486068113,423.80392699115043,31,1483.201915634675,403.9494607300885,1553.417666408669,664.4047289823009,32,1548.0238970588243,410.3377350663717,1634.6749226006193,736.805171460177,33,1638.7383900928794,404.5302129424779,1741.8851586687308,741.1124170353983,34,1730.0333784829722,416.58082134955754,1826.6253869969041,736.0550331858408,35,1827.6896284829722,437.98396017699116,1935.685952012384,758.6559734513274,36,1931.1750193498453,470.0705199115044,2095.842202012384,741.7052682522124,37,2086.9412732198143,448.2439159292035,2294.5167376160994,707.2473036504425,38,2240.0832043343653,425.8123617256637,2468.471845975232,667.5504701327434,41,1416.6626354489165,398.1177405973451,1488.8617453560373,677.6168418141592,42,1331.9707817337462,409.4545077433628,1419.3716137770898,726.5815127212388,43,1205.6888544891642,412.05579369469024,1337.6427051083592,752.6669662610619,44,1157.2416795665636,433.8581996681416,1238.3779992260063,734.9298257743362,45,1069.84084752322,436.1207134955752,1162.0549535603716,708.1426299778761,36,913.3126934984521,450.7242118362832,1070.0827205882356,755.1472621681417,31,39,47,702.7863777089784,452.22448838495575,910.3860294117649,713.998548119469,48,546.2461300309598,433.89449668141594,778.0814628482972,672.3174778761062,,,,,
2980,1250,3,21,1507.3948658410734,268.6990070812808,1622.683904153767,633.7433612992611,22,1621.5426664086688,263.4072891009852,1722.2599006707947,630.2796913485222,23,1717.2264415634675,276.9733297413793,1814.4118453302374,634.7054918411329,24,1801.4137480650156,279.94390778940885,1913.1108907378743,617.2067426108374,25,1911.5371839525285,295.3379964593596,2005.6352392930858,614.1399515086207,26,2007.2690112229102,289.84182573891627,2169.204640737874,604.9155249384237,28,2267.2429695562437,250.1419142549261,2431.2928921568628,583.5442002770935,11,1377.1135674664604,231.36834205665025,1497.6883384932921,623.0396590209359,12,1255.7579495614036,238.35581511699507,1393.451286764706,641.7530980603449,13,1167.0417311661506,273.2691271551724,1282.2226522187823,632.6008312807882,14,1097.1739551083592,289.90195889778323,1181.5054179566564,629.1251346982758,15,1008.4817627708978,310.94856450123154,1112.0100457946337,632.4805649630541,16,859.1598135964913,300.9905133928571,1012.734375,634.7896782635468,17,721.09407249742,292.0186460899015,857.4299374355005,615.7274669027094,31,1493.0873484262127,665.9987877155171,1583.7977296181632,934.974407327586,32,1584.4584462074304,652.733412869458,1703.7358101135192,947.1694119458125,33,1660.2726715686276,657.0148937807882,1819.4092653508774,963.6218442118227,34,1786.1932404540764,655.4634582820197,1890.6945788183696,949.346232296798,35,1887.03060500516,648.8007042795566,2027.9314209236327,965.1853063423645,37,2137.9587525799793,589.1967172105911,2387.3252063983487,869.4292641625616,41,1376.2246033281735,668.4161407019704,1486.5162216202273,924.751770320197,42,1263.3862229102167,666.082974137931,1409.6328366873065,942.3948391317733,43,1177.8534571723426,663.0642895628077,1318.405895252838,989.0100638854678,44,1097.2220072239422,665.5658289716748,1212.49903250774,937.6683728448274,45,991.3031314499484,652.1681611761084,1129.6691982714137,940.6148976293102,46,813.4262125902993,636.1847675492611,1020.2905701754387,940.4585514162561,47,639.4655411506708,616.7016240763546,855.4958397832818,893.193888546798,,,,,,,,,,,27,38,,,,,,,,,,,,,,,
2914,1220,3,31,1503.5414892930855,643.8406326970444,1577.7705833978328,886.5236299261085,32,1579.9672665118678,634.9314963054187,1660.0580979102167,911.7955280172414,33,1660.8099038957687,630.870150862069,1754.1983036635706,936.8913562192118,34,1756.970588235294,633.2881773399015,1839.3755724329203,921.4206819581282,35,1851.1460348942207,635.7414177955666,1933.8916811790505,904.7292564655173,37,2021.9821981424147,608.1336591748769,2294.6880724329203,898.977640086207,41,1430.2169117647059,629.7550415640394,1504.9981133900928,902.5459898399015,42,1345.556509610423,626.9144473522168,1437.3708155959753,941.574815270936,43,1256.2208139834881,628.3816964285714,1356.3637206527349,945.2488069581282,44,1151.1441805340557,617.6414331896552,1243.569328882869,924.8364378078818,45,1062.6072787667697,628.0765086206897,1155.1616437693497,904.6353525246305,47,691.743735487616,574.7038562192118,959.2809436274509,869.9143703817734,21,1479.154782636739,303.7088208128079,1580.71907249742,597.4990378694581,22,1573.4594459494324,320.8932419950739,1692.6559355650154,587.545220135468,23,1695.7923761609907,292.79248768472905,1794.243719362745,593.6489762931035,24,1794.7723329463363,295.6448198891626,1885.2944723942207,581.0188962438424,25,1884.1550164473683,328.3351293103448,1986.388883513932,586.7705126231527,27,2045.1237261351907,279.62245997536945,2222.7143962848295,562.48460591133,11,1348.6107214267286,298.53236607142856,1454.4391608617132,600.0813962438424,12,1248.7379950335396,307.0658866995074,1335.7947787667697,593.9189501231527,13,1154.2453802244581,296.8186191502463,1240.209695884933,605.1639470443349,14,1075.8108713880288,341.5638469827586,1150.932735100619,585.4441194581281,15,987.8613180469556,351.23595289408865,1075.8931001676985,582.6152632389162,17,732.2120420536635,277.36876539408865,906.1611519607842,548.7863685344828,,,,,,,,,,,,,,,,,,,,,,,,,,24,10,,,,,,,,,,,,,,,
3000,1230,3,21,1440.93459752322,183.29217175692696,1564.37451625387,539.0205840680101,22,1562.7539667182664,217.11862405541564,1655.500193498452,548.4847292191437,23,1654.0973297213623,191.26771095717885,1753.809500773994,559.9457847921915,11,1319.4296633126935,218.54671756926953,1439.9550116099072,531.9890388853904,12,1231.6297407120744,228.6401920654912,1323.0819465944273,536.9994686712846,13,1134.8321400928794,221.02772748740554,1237.3137577399382,546.6451511335013,14,1045.3391060371519,236.16793923173805,1163.7722523219816,568.7927030856424,15,968.9555921052632,232.63401290931992,1084.4741679566564,574.7350244017632,16,825.0653057275542,232.21042585012597,998.3915441176471,588.786012279597,17,696.8725812693499,229.6931084697733,842.1173568111456,577.7122363035264,24,1751.2093653250774,206.5047426007557,1854.4891640866874,560.7808564231739,25,1853.340267027864,201.93000236146096,1952.6170665634677,548.2547819584383,28,2077.3993808049536,281.3344222292192,2340.0130611455106,548.472626731738,31,1479.5859133126935,565.7428762594459,1552.1357391640868,852.0877282745593,32,1545.2423568111456,556.3029360831234,1630.9137964396286,849.3646686083123,35,1785.265092879257,576.6472174118388,1969.5844620743035,906.6215365239295,41,1404.6294504643963,564.2542703085643,1483.7461300309599,821.1053605163729,42,1335.7440015479876,561.6522355163728,1403.2749613003095,829.4197693639799,43,1240.4460139318887,541.5621064231739,1333.5671439628486,857.0739530856424,45,1034.9264705882354,598.2017474811083,1171.1977554179566,929.1079581234258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,21,,,,,,,,,,,,,,,
2800,1250,3,21,1407.8108875129,347.6607606812933,1507.8173374613004,662.1792905600462,22,1508.4155701754387,351.34824263856814,1581.061339009288,660.6005521073903,23,1577.5735294117649,313.5600101039261,1668.403315273478,637.2577764145497,24,1653.6619582043345,292.79959945150114,1757.3481037151705,625.0,25,1745.6656346749228,295.48345482101615,1865.1090041279672,612.9564809468823,26,1823.0182533539733,296.30665415704385,1977.7347781217752,619.5307989318705,27,1975.0370872033025,294.32195438799073,2124.3920923632613,601.0031755196304,28,2103.058888028896,233.28115978637413,2292.777670278638,549.423534930716,11,1317.093975748194,372.35674076212473,1400.15802373581,657.6798859699769,12,1237.156540247678,366.0530636547344,1311.9243421052633,648.2412853637413,13,1148.1666021671826,324.9720337759815,1229.2214912280701,645.4108328521941,14,1056.2532249742003,315.6800303117783,1136.935629514964,630.0632397517321,15,971.9701367389061,267.22403651847577,1058.2623839009289,616.0124675230948,16,830.4824561403509,271.64450418591224,967.545472136223,614.4788358833719,17,691.7150412796698,269.4568237586605,827.1752450980392,597.4397372979215,18,553.9973555211559,337.2861937066975,693.2614164086688,580.3555318995382,31,1401.1626031991746,692.829369948037,1475.2418730650156,900.591350317552,32,1470.9865196078433,687.0331444861432,1535.403766769866,913.3453016743649,33,1537.7289731682147,653.7781466512702,1658.876741486068,920.5060082274827,34,1613.7383900928794,660.5216151847575,1714.3092105263158,900.3996463625865,35,1678.076625386997,639.118432448037,1863.9802631578948,938.244262413395,38,2075.235423116615,555.9865762124712,2326.673761609907,789.9556148960739,41,1337.2420020639836,699.076663539261,1402.043021155831,931.2075995958429,42,1274.1792440660477,688.8825238163972,1334.0363777089785,939.1576753752887,43,1164.2511609907122,675.0911157621247,1272.7344556243552,979.1448650404157,44,1101.0529540763675,660.3411879330254,1195.7881836945305,932.3127165127021,45,1002.999226006192,637.934378608545,1121.5847523219813,957.8770027424941,46,799.780701754386,628.1010933891455,1044.84165376677,947.2430715935335,47,601.0997162022704,608.6262269053118,867.8776444788442,878.1619875866052,29,35,,,,,,,,,,,,,,,
3000,1150,3,21,1452.4114744582043,171.67179076819409,1587.703173374613,512.617924528302,22,1591.7545472136223,156.20946344339623,1695.6753095975232,498.69335411051213,23,1694.5747871517028,158.88540262803235,1814.6163893188855,511.27390077493266,24,1794.8795472136223,200.99814690026955,1915.3444272445822,525.4769626010782,25,1897.264415634675,204.93335158355796,2017.2334558823532,534.3402543800539,26,1994.763448142415,223.33800117924528,2158.027767027864,512.6421411725067,27,2151.7027863777093,193.40622894204856,2318.087267801858,481.82646142183296,28,2260.3763544891644,115.06538493935311,2423.169020897833,402.3111101752022,11,1320.9897445820434,134.64454177897574,1450.8997678018577,523.0674065026953,12,1217.1052631578948,170.33987533692724,1325.9239551083592,505.1107648247979,13,1097.9223103715171,158.54636960916443,1223.0674342105265,526.494061657682,14,1014.717976006192,218.0587727425876,1127.1284829721362,543.6878790431267,15,919.2869582043344,191.8079304245283,1031.830495356037,553.8104363207547,16,778.2265866873065,198.24955778301887,936.6292569659443,537.1372767857142,17,614.2124613003097,159.62401027628033,775.3603908668731,511.8793168800539,18,507.06269349845206,184.07071260107818,705.7251354489165,433.85328925202157,31,1488.136126160991,569.6481216307278,1597.0636609907124,873.7123062668464,32,1569.9617840557278,563.3517941374663,1665.574206656347,878.8220181940701,33,1653.686145510836,565.2043674191375,1764.500290247678,900.3385065700809,34,1761.1503482972137,560.6758549528302,1856.5208978328174,892.2622557277627,35,1831.0637577399382,565.6644836590297,1977.8686145510837,848.0668800539083,36,1944.792472910217,555.4208431603773,2175.672407120743,852.8375589622642,37,2123.875290247678,501.16345181940704,2340.3274961300312,801.4377316374664,38,2280.826722136223,477.3705988881402,2504.2932469040247,744.4075345350404,41,1417.061726006192,577.9181056266847,1490.5669504643963,857.0875800202157,42,1329.9269543343655,580.8241029312669,1421.2945046439631,882.7087895889488,43,1226.0061919504644,595.2814395215634,1322.840073529412,886.6318859501348,44,1131.5184791021672,577.3853394541779,1232.4158281733746,891.7779228436658,45,1017.7655766253871,589.5542031671159,1137.154121517028,913.3791694743936,32,34,46,796.2098490712075,566.6573660714286,1035.9907120743035,884.6582294474393,47,621.0816563467492,538.3965422843665,849.5307662538701,842.8724098719676,48,484.592685758514,518.4662441037736,667.1584752321983,801.3892983490566
2860,1270,3,11,1332.6352070433436,260.44921875,1474.4453850619195,605.9381359011628,12,1229.9669440144478,293.2029433139535,1330.7328753869967,603.4922783430233,13,1096.7114938080495,219.49264171511626,1228.9638964138287,620.7286518895348,21,1473.5806888544892,265.0755813953488,1618.5614196336428,609.6069222383721,22,1618.653653895769,265.34093386627904,1720.38804502064,621.3170421511627,23,1717.2636093911249,308.8702761627907,1834.205124484004,622.9206940406976,24,1828.890125128999,314.33884447674416,1941.4159249226007,626.2318313953488,25,1940.1361745356037,277.17796148255815,2057.0546310629516,622.4015261627907,27,2077.703576496388,257.33421148255815,2269.2741389318885,577.8799963662791,31,1449.219314370485,635.1961300872093,1524.7822336171312,910.4127906976744,32,1529.543827399381,635.899890988372,1613.8805308307535,914.6007449127906,33,1624.107004643963,629.9352289244185,1737.9010255417957,1011.9274164244185,34,1738.5351360939112,638.357285610465,1850.3000032249743,973.0475109011627,35,1853.12467750258,634.030886627907,1964.6935468266254,1010.8890806686046,37,1970.077721878225,608.2801598837209,2280.3076625387,910.1128270348837,41,1377.1382385190918,638.6226380813953,1439.5693046955623,924.2918786337209,42,1290.7723813209495,629.1045603197674,1375.6509610423118,941.5859375,43,1175.5026122291022,627.443223110465,1284.3621001031993,991.5183502906975,44,1077.6766479618163,625.1127361918604,1166.313773864809,950.7925145348837,45,956.2848297213623,614.1986736918604,1076.8926567337462,959.6529796511627,46,744.1575561145511,594.724109738372,951.765350877193,960.368277616279,48,448.327689628483,548.7835210755813,755.3179018317853,788.8582848837209,17,648.6374484004128,271.67478197674416,858.3551019091848,588.9325036337209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,20,,,,,,,,,,,,,,,
2950,1150,3,21,1402.5533733230136,157.59496941137567,1544.5925245098042,460.52052331349205,22,1552.6315789473686,117.84267526455027,1668.4010981037154,460.37791418650795,23,1669.614091524768,155.4677166005291,1797.3708397832818,482.26841517857144,24,1806.7299164731683,177.41763806216932,1904.13804502064,495.1864252645503,25,1902.6634255675956,199.42697999338625,1998.3709849071208,505.1215277777778,26,1994.8390334752323,180.80460482804233,2163.849450141899,514.5931506283068,27,2140.790683049536,184.48867394179894,2325.1537909571725,466.98547040343914,11,1302.2435742389061,144.92652529761904,1402.9101360939112,489.54148065476187,12,1223.6011674406607,148.0045056216931,1299.5678534571725,487.1884300595238,13,1145.9695884932921,167.32804232804233,1224.7903766769866,483.1003017526455,14,1062.7725103199175,209.1006324404762,1154.2702689628484,480.88986028439155,15,983.1906282249743,187.17447916666666,1078.5889931630547,497.36121445105823,16,864.1151073916409,196.09943369708995,1003.4904298890609,511.95488177910056,17,693.9630498581012,196.09943369708995,861.4631707946337,490.23075810185185,43,1187.8773219814243,560.002273478836,1265.7229585913315,853.3373635912699,44,1089.4940418601652,555.129794973545,1183.2037296826627,852.3628678902116,33,1568.9237454850363,534.6772693452381,1704.9930663054697,862.2742022156085,34,1723.7112196852427,534.2494419642857,1847.8170955882354,851.7448950066137,35,1847.936016511868,541.5581597222222,1954.6556533797732,821.3334986772486,37,2117.398937371001,491.7400380291005,2385.625080624355,748.0799437830688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,36,,,,,,,,,,,,,,,
3000,1200,3,21,1495.77931501548,138.6195231958763,1630.526799535604,492.2841494845361,22,1629.5834945820434,163.77255154639175,1733.2140092879258,484.9991945876289,23,1733.2381965944273,196.57297036082474,1851.6834365325078,497.4669780927835,24,1842.855069659443,199.3153994845361,1959.2202012383902,512.073131443299,25,1940.5838815789475,219.4788981958763,2042.1101006191952,529.8083118556701,26,2040.2597716718267,212.121456185567,2210.1272252321983,524.0697487113403,27,2205.5558243034056,217.94458762886597,2385.9447561919505,517.4130154639175,11,1372.7384868421054,136.33617912371133,1500.4837461300312,494.08424613402065,12,1280.6574109907122,187.99532860824743,1377.2131385448918,501.0792525773196,13,1158.547794117647,177.52094072164948,1290.8039860681115,510.23679123711344,14,1086.953366873065,194.12048969072166,1187.451625386997,518.4036726804123,15,997.5087074303407,234.76159793814435,1101.5625000000002,539.2074742268042,16,845.201238390093,231.40302835051548,1018.4307275541798,563.7443621134021,17,682.6141640866873,204.8365012886598,844.8988970588235,540.5968105670104,31,1481.2064628482974,511.9523195876289,1562.838622291022,866.2814110824743,32,1560.8794504643963,513.8611469072165,1652.8154024767803,844.7285760309278,33,1655.7178792569662,508.98034793814435,1764.9598490712076,852.9075386597938,34,1756.0105456656347,525.2778672680413,1864.84133126935,870.6306378865979,36,1966.8512964396286,562.6691365979382,2141.822271671827,883.9199420103093,37,2143.914473684211,540.8021907216495,2341.5610487616104,840.0048324742268,38,2322.0418924148607,547.6884664948453,2506.784539473684,823.6227448453608,41,1406.104876160991,516.1807345360825,1482.6335139318887,808.0017719072165,42,1324.3638738390093,519.5272229381444,1410.6641834365325,828.9747100515465,43,1217.5527283281735,516.5552512886599,1318.9217298761612,853.9344394329898,44,1121.0332817337462,544.970199742268,1222.2692530959753,900.8456829896908,45,1007.389222136223,553.1854059278351,1115.2283281733746,856.8339239690722,47,665.0420859133127,556.2177835051547,914.0866873065015,841.5512242268042,,,,,,,,,,,27,22,,,,,,,,,,,,,,,
2900,1245,3,21,1432.2187016253872,211.98528583233173,1557.0501967234263,589.1467754657451,22,1561.9251483488133,242.31065016526443,1663.20022252322,572.8150353064904,23,1661.8675019349846,271.85274564302887,1785.7053018575853,573.0839186448318,24,1759.2847007223943,243.9356407752404,1882.1288054695563,586.7151348407452,25,1858.3035023219816,259.18015700120196,1945.3044375644997,575.0479360727164,26,1945.9123452012386,298.69431715745196,2127.524751676987,565.8357590895433,28,2218.325109649123,310.17446664663464,2374.1131320949435,567.4490591195913,11,1312.718088880289,250.86815467247598,1424.0353295923635,580.1801006610577,12,1212.4951625386998,254.73773662860577,1308.5679502063986,582.272714468149,13,1094.6662957946337,202.23534217247598,1209.7478876418988,572.5110802283655,15,891.5082398090816,256.0821533203125,1002.0539054437565,579.3851412259615,16,731.1375290247679,238.3124718299279,890.5028541021672,578.8707557091346,17,590.6173406862746,369.9016394981972,732.7625128998968,565.6370192307693,18,473.3496194530444,224.68125563401443,673.8305437306502,434.9363356370193,31,1415.3960268317855,605.8993765024039,1517.1737938596493,900.9813044621395,32,1523.965992647059,606.4605243389424,1610.8967847007225,937.9001558743992,33,1612.685436016512,605.9461388221154,1722.6348845459238,918.4002685546875,34,1733.6239841331271,608.4596135066106,1834.1157926986587,949.1815655048077,35,1831.5789473684213,616.526113656851,1925.4539151186793,962.0061316856971,36,1937.3782572239425,613.6034686748799,2026.8692756707949,890.4247107872598,37,2026.6939176986587,608.2491830679087,2233.8735165118683,863.0453725961539,38,2186.4099587203305,586.5397761418269,2407.325932017544,804.873046875,41,1305.3062919246647,606.390380859375,1407.65689499484,935.3048471304087,42,1177.6807598039215,601.2582162710337,1287.4080882352941,1001.4150766225962,43,1063.1836945304437,597.4120154747596,1169.8481037151703,979.1094501201924,44,934.435871388029,607.5243671123799,1058.577625128999,966.7992694561299,46,644.452238132095,612.3525766225962,881.7817176212591,854.4527963491587,47,530.2708172084624,570.3015606219952,716.9686048761611,797.4962909405049,,,,,,28,23,,,,,,,,,,,,,,,
2950,1150,3,21,1464.6895559210527,232.833167989418,1574.8935758513933,578.0423280423281,22,1569.2924003482974,199.6290095899471,1689.0814467234263,575.1663773148148,23,1660.8139431759548,185.0947627314815,1794.9686371259031,565.1005497685185,24,1795.50378128225,175.62313988095238,1876.1559516898867,553.7037037037037,25,1862.563290118679,202.3861193783069,1957.5335397316821,549.0926752645503,26,1959.2697852167184,222.61284722222223,2117.9578657120746,538.8842385912699,11,1341.8442418085656,243.3862433862434,1458.2083655830754,578.7791418650794,12,1244.662063015996,203.14670138888889,1340.1674567853458,573.5026041666666,13,1146.6831140350878,228.04387814153438,1246.9929131191952,572.1834697420635,14,1053.2707285216718,197.53740906084656,1167.958067272962,567.2515707671957,15,966.2206124226007,186.87737681878306,1062.0470926857586,560.5845940806878,16,837.0130288957689,218.76240079365078,1019.8182727038185,558.4098048941798,17,691.4419262770898,191.5953621031746,842.30500999742,543.6735284391534,31,1470.576141640867,607.4435763888889,1553.4759175051602,920.7201760912699,32,1544.6163086945305,587.5614872685185,1641.2276670536637,916.5013227513227,33,1640.918472652219,587.1693121693122,1746.2824109907122,932.711226851852,34,1743.131006514448,577.8284143518518,1843.0245823658413,912.6984126984128,35,1816.469540118679,596.046730324074,1957.2243453302374,884.9015170304233,36,1909.9413860939114,561.4045965608466,2214.1530008384934,849.3086557539682,41,1383.216831140351,612.0189525462963,1469.0658459107328,905.6392609126984,42,1298.640270252838,602.0125454695767,1390.3045181888547,942.0045882936508,43,1209.2236277734778,595.3574528769841,1304.4079350490197,958.3333333333333,44,1109.805735616615,592.5052703373016,1208.6171310629516,943.1692294973545,45,995.9270591460269,585.6124958664021,1114.3722990841075,939.7822627314815,47,638.9383384932921,583.9962590939153,938.7379869711043,840.2054398148148,48,511.62159765221884,505.787037037037,781.7861519607843,742.1973172949736,,,,,,,,,,,,,,,,26,37,,,,,,,,,,,,,,,
